,0
11912,True
11913,True
11914,True
11915,True
11916,True
11917,True
11918,True
11919,True
11920,True
11921,True
11922,True
11923,True
11924,True
11925,True
11926,True
11927,True
11928,True
11929,True
11930,True
11931,True
11932,True
11933,True
11934,True
11935,False
11936,True
11937,False
11938,True
11939,True
11940,True
11941,True
11942,False
11943,True
11944,True
11945,True
11946,True
11947,True
11948,True
11949,True
11950,False
11951,True
11952,True
11953,True
11954,True
11955,True
11956,False
11957,True
11958,True
11959,True
11960,True
11961,True
11962,True
11963,True
11964,True
11965,True
11966,True
11967,True
11968,True
11969,True
11970,True
11971,True
11972,False
11973,True
11974,True
11975,True
11976,True
11977,True
11978,True
11979,True
11980,True
11981,True
11982,False
11983,False
11984,True
11985,False
11986,False
11987,True
11988,True
11989,True
11990,True
11991,True
11992,False
11993,True
11994,True
11995,True
11996,False
11997,False
11998,True
11999,True
12000,True
12001,True
12002,True
12003,True
12004,False
12005,True
12006,True
12007,True
12008,True
12009,True
12010,True
12011,True
12012,True
12013,True
12014,True
12015,True
12016,True
12017,True
12018,True
12019,True
12020,True
12021,True
12022,True
12023,False
12024,True
12025,True
12026,True
12027,True
12028,True
12029,True
12030,True
12031,True
12032,True
12033,False
12034,True
12035,True
12036,True
12037,True
12038,True
12039,True
12040,True
12041,True
12042,True
12043,True
12044,True
12045,True
12046,False
12047,True
12048,True
12049,True
12050,True
12051,True
12052,True
12053,True
12054,True
12055,True
12056,True
12057,True
12058,True
12059,True
12060,True
12061,True
12062,True
12063,True
12064,True
12065,True
12066,True
12067,True
12068,True
12069,True
12070,True
12071,True
12072,True
12073,True
12074,True
12075,True
12076,True
12077,False
12078,True
12079,True
12080,False
12081,True
12082,True
12083,False
12084,True
12085,True
12086,True
12087,True
12088,True
12089,True
12090,True
12091,True
12092,True
12093,True
12094,True
12095,True
12096,True
12097,True
12098,True
12099,True
12100,True
12101,True
12102,False
12103,True
12104,True
12105,True
12106,True
12107,True
12108,True
12109,False
12110,True
12111,True
12112,True
12113,False
12114,True
12115,True
12116,True
12117,True
12118,True
12119,True
12120,True
12121,True
12122,True
12123,True
12124,True
12125,True
12126,True
12127,False
12128,True
12129,True
12130,True
12131,True
12132,True
12133,True
12134,True
12135,True
12136,True
12137,True
12138,True
12139,True
12140,True
12141,True
12142,True
12143,True
12144,True
12145,True
12146,False
12147,True
12148,True
12149,False
12150,True
12151,True
12152,False
12153,True
12154,True
12155,True
12156,False
12157,True
12158,True
12159,True
12160,True
12161,True
12162,True
12163,True
12164,True
12165,True
12166,True
12167,True
12168,True
12169,True
12170,True
12171,True
12172,True
12173,True
12174,True
12175,True
12176,True
12177,True
12178,True
12179,True
12180,True
12181,True
12182,True
12183,True
12184,True
12185,True
12186,True
12187,True
12188,True
12189,False
12190,True
12191,True
12192,True
12193,True
12194,True
12195,True
12196,True
12197,False
12198,True
12199,True
12200,True
12201,True
12202,True
12203,False
12204,True
12205,False
12206,True
12207,True
12208,True
12209,True
12210,True
12211,True
12212,False
12213,True
12214,True
12215,True
12216,True
12217,True
12218,True
12219,False
12220,True
12221,True
12222,True
12223,True
12224,True
12225,True
12226,True
12227,True
12228,True
12229,True
12230,True
12231,True
12232,True
12233,True
12234,True
12235,True
12236,True
12237,True
12238,True
12239,True
12240,True
12241,True
12242,False
12243,True
12244,True
12245,True
12246,True
12247,True
12248,True
12249,True
12250,True
12251,True
12252,True
12253,True
12254,True
12255,False
12256,True
12257,True
12258,True
12259,True
12260,True
12261,True
12262,True
12263,True
12264,True
12265,True
12266,True
12267,True
12268,False
12269,True
12270,False
12271,True
12272,True
12273,True
12274,True
12275,True
12276,True
12277,True
12278,True
12279,True
12280,True
12281,False
12282,True
12283,True
12284,True
12285,True
12286,False
12287,True
12288,False
12289,True
12290,True
12291,True
12292,True
12293,True
12294,True
12295,True
12296,True
12297,True
12298,True
12299,True
12300,False
12301,True
12302,True
12303,True
12304,False
12305,True
12306,True
12307,True
12308,True
12309,False
12310,True
12311,True
12312,True
12313,True
12314,True
12315,False
12316,True
12317,True
12318,True
12319,True
12320,True
12321,True
12322,True
12323,True
12324,True
12325,True
12326,True
12327,True
12328,True
12329,True
12330,True
12331,False
12332,True
12333,True
12334,True
12335,True
12336,False
12337,True
12338,True
12339,True
12340,True
12341,True
12342,False
12343,True
12344,True
12345,True
12346,True
12347,True
12348,True
12349,True
12350,True
12351,True
12352,True
12353,True
12354,True
12355,True
12356,True
12357,True
12358,True
12359,True
12360,True
12361,True
12362,True
12363,True
12364,True
12365,True
12366,True
12367,True
12368,True
12369,True
12370,True
12371,True
12372,True
12373,True
12374,True
12375,True
12376,True
12377,True
12378,True
12379,True
12380,True
12381,True
12382,True
12383,True
12384,True
12385,True
12386,True
12387,True
12388,False
12389,True
12390,True
12391,True
12392,True
12393,True
12394,True
12395,True
12396,True
12397,True
12398,True
12399,True
12400,True
12401,True
12402,False
12403,True
12404,True
12405,True
12406,True
12407,False
12408,True
12409,True
12410,True
12411,True
12412,True
12413,True
12414,False
12415,True
12416,True
12417,True
12418,True
12419,True
12420,True
12421,True
12422,True
12423,True
12424,True
12425,True
12426,True
12427,True
12428,True
12429,True
12430,True
12431,True
12432,True
12433,True
12434,True
12435,True
12436,True
12437,True
12438,True
12439,True
12440,True
12441,True
12442,True
12443,True
12444,True
12445,True
12446,True
12447,True
12448,True
12449,True
12450,True
12451,True
12452,True
12453,True
12454,True
12455,True
12456,True
12457,True
12458,True
12459,False
12460,True
12461,False
12462,True
12463,True
12464,True
12465,True
12466,True
12467,True
12468,True
12469,True
12470,True
12471,True
12472,True
12473,False
12474,True
12475,False
12476,True
12477,True
12478,True
12479,True
12480,False
12481,True
12482,True
12483,True
12484,True
12485,True
12486,False
12487,True
12488,True
12489,False
12490,True
12491,True
12492,True
12493,False
12494,True
12495,True
12496,True
12497,True
12498,True
12499,True
12500,True
12501,True
12502,True
12503,True
12504,True
12505,True
12506,True
12507,True
12508,True
12509,True
12510,True
12511,True
12512,True
12513,True
12514,True
12515,True
12516,True
12517,True
12518,True
12519,True
12520,True
12521,True
12522,True
12523,True
12524,True
12525,True
12526,True
12527,True
12528,True
12529,True
12530,True
12531,True
12532,True
12533,True
12534,True
12535,True
12536,True
12537,True
12538,True
12539,True
12540,True
12541,True
12542,False
12543,True
12544,True
12545,True
12546,True
12547,True
12548,True
12549,True
12550,True
12551,True
12552,True
12553,True
12554,False
12555,True
12556,False
12557,True
12558,True
12559,True
12560,True
12561,True
12562,True
12563,False
12564,False
12565,True
12566,True
12567,True
12568,True
12569,True
12570,True
12571,True
12572,True
12573,True
12574,True
12575,True
12576,True
12577,True
12578,True
12579,True
12580,True
12581,True
12582,True
12583,True
12584,True
12585,True
12586,True
12587,True
12588,True
12589,True
12590,True
12591,False
12592,True
12593,True
12594,True
12595,False
12596,True
12597,True
12598,True
12599,True
12600,True
12601,True
12602,True
12603,True
12604,True
12605,False
12606,True
12607,False
12608,True
12609,True
12610,True
12611,True
12612,True
12613,True
12614,True
12615,True
12616,True
12617,True
12618,True
12619,True
12620,True
12621,True
12622,True
12623,True
12624,True
12625,True
12626,True
12627,True
12628,True
12629,True
12630,True
12631,True
12632,True
12633,True
12634,True
12635,True
12636,True
12637,True
12638,True
12639,True
12640,True
12641,True
12642,True
12643,True
12644,True
12645,True
12646,True
12647,True
12648,True
12649,True
12650,True
12651,True
12652,True
12653,False
12654,True
12655,True
12656,False
12657,True
12658,False
12659,True
12660,False
12661,True
12662,True
12663,True
12664,True
12665,True
12666,True
12667,True
12668,True
12669,True
12670,True
12671,True
12672,True
12673,True
12674,True
12675,True
12676,True
12677,True
12678,True
12679,True
12680,True
12681,True
12682,True
12683,True
12684,True
12685,True
12686,True
12687,True
12688,True
12689,True
12690,True
12691,True
12692,True
12693,True
12694,True
12695,True
12696,True
12697,True
12698,True
12699,True
12700,True
12701,True
12702,True
12703,True
12704,True
12705,True
12706,True
12707,True
12708,True
12709,True
12710,False
12711,True
12712,True
12713,True
12714,False
12715,True
12716,False
12717,False
12718,True
12719,True
12720,True
12721,True
12722,True
12723,True
12724,False
12725,True
12726,False
12727,True
12728,True
12729,True
12730,True
12731,True
12732,True
12733,True
12734,True
12735,True
12736,True
12737,True
12738,True
12739,False
12740,False
12741,True
12742,True
12743,True
12744,True
12745,True
12746,True
12747,True
12748,True
12749,False
12750,False
12751,True
12752,True
12753,True
12754,True
12755,True
12756,False
12757,False
12758,True
12759,True
12760,True
12761,True
12762,True
12763,True
12764,True
12765,True
12766,True
12767,True
12768,True
12769,True
12770,True
12771,True
12772,True
12773,True
12774,True
12775,False
12776,True
12777,True
12778,True
12779,True
12780,True
12781,True
12782,True
12783,True
12784,False
12785,True
12786,True
12787,True
12788,False
12789,True
12790,True
12791,True
12792,True
12793,True
12794,True
12795,True
12796,False
12797,True
12798,True
12799,False
12800,False
12801,True
12802,True
12803,True
12804,False
12805,True
12806,True
12807,True
12808,True
12809,True
12810,True
12811,True
12812,True
12813,True
12814,True
12815,True
12816,False
12817,True
12818,True
12819,True
12820,True
12821,True
12822,False
12823,True
12824,False
12825,True
12826,True
12827,True
12828,True
12829,False
12830,True
12831,True
12832,True
12833,True
12834,True
12835,True
12836,True
12837,True
12838,True
12839,True
12840,True
12841,False
12842,True
12843,True
12844,True
12845,True
12846,True
12847,True
12848,True
12849,False
12850,True
12851,True
12852,True
12853,True
12854,True
12855,True
12856,True
12857,True
12858,True
12859,True
12860,True
12861,True
12862,True
12863,True
12864,True
12865,False
12866,True
12867,False
12868,True
12869,False
12870,False
12871,True
12872,False
12873,True
12874,True
12875,True
12876,True
12877,True
12878,True
12879,True
12880,True
12881,False
12882,True
12883,False
12884,True
12885,True
12886,True
12887,True
12888,True
12889,True
12890,True
12891,True
12892,False
12893,True
12894,True
12895,True
12896,True
12897,False
12898,True
12899,True
12900,True
12901,True
12902,True
12903,True
12904,True
12905,True
12906,True
12907,True
12908,True
12909,True
12910,True
12911,True
12912,True
12913,True
12914,True
12915,True
12916,True
12917,True
12918,True
12919,True
12920,True
12921,True
12922,True
12923,True
12924,True
12925,True
12926,True
12927,True
12928,True
12929,False
12930,True
12931,True
12932,True
12933,True
12934,True
12935,True
12936,True
12937,True
12938,True
12939,True
12940,True
12941,True
12942,True
12943,True
12944,True
12945,True
12946,True
12947,True
12948,True
12949,True
12950,False
12951,False
12952,True
12953,False
12954,True
12955,True
12956,True
12957,True
12958,True
12959,True
12960,False
12961,True
12962,True
12963,True
12964,True
12965,True
12966,True
12967,True
12968,True
12969,True
12970,False
12971,True
12972,True
12973,True
12974,True
12975,True
12976,True
12977,True
12978,True
12979,True
12980,True
12981,True
12982,True
12983,True
12984,True
12985,True
12986,False
12987,True
12988,False
12989,True
12990,True
12991,True
12992,True
12993,False
12994,True
12995,True
12996,True
12997,False
12998,True
12999,True
13000,True
13001,True
13002,True
13003,True
13004,True
13005,True
13006,True
13007,True
13008,False
13009,True
13010,True
13011,True
13012,True
13013,True
13014,True
13015,True
13016,True
13017,True
13018,True
13019,True
13020,True
13021,True
13022,True
13023,True
13024,True
13025,True
13026,True
13027,True
13028,True
13029,True
13030,True
13031,True
13032,True
13033,True
13034,True
13035,True
13036,True
13037,True
13038,False
13039,True
13040,True
13041,True
13042,True
13043,True
13044,True
13045,True
13046,False
13047,True
13048,True
13049,True
13050,True
13051,True
13052,False
13053,True
13054,True
13055,True
13056,True
13057,True
13058,True
13059,True
13060,True
13061,True
13062,True
13063,True
13064,True
13065,True
13066,False
13067,True
13068,True
13069,True
13070,False
13071,True
13072,True
13073,True
13074,True
13075,False
13076,True
13077,True
13078,True
13079,True
13080,True
13081,True
13082,True
13083,False
13084,True
13085,True
13086,True
13087,True
13088,True
13089,True
13090,True
13091,True
13092,True
13093,True
13094,True
13095,True
13096,True
13097,False
13098,True
13099,True
13100,True
13101,True
13102,True
13103,True
13104,True
13105,True
13106,True
13107,True
13108,True
13109,True
13110,True
13111,True
13112,False
13113,True
13114,False
13115,True
13116,False
13117,True
13118,True
13119,True
13120,False
13121,False
13122,False
13123,True
13124,True
13125,True
13126,True
13127,True
13128,True
13129,True
13130,True
13131,True
13132,True
13133,True
13134,True
13135,True
13136,True
13137,True
13138,False
13139,False
13140,True
13141,True
13142,True
13143,True
13144,True
13145,True
13146,True
13147,True
13148,True
13149,True
13150,True
13151,True
13152,True
13153,True
13154,True
13155,True
13156,True
13157,True
13158,True
13159,True
13160,True
13161,True
13162,True
13163,True
13164,False
13165,True
13166,True
13167,True
13168,True
13169,True
13170,True
13171,True
13172,True
13173,True
13174,True
13175,True
13176,True
13177,True
13178,True
13179,True
13180,True
13181,True
13182,True
13183,True
13184,True
13185,True
13186,True
13187,False
13188,True
13189,True
13190,False
13191,True
13192,True
13193,True
13194,True
13195,True
13196,True
13197,True
13198,True
13199,True
13200,True
13201,True
13202,True
13203,True
13204,True
13205,True
13206,False
13207,True
13208,True
13209,False
13210,True
13211,True
13212,True
13213,True
13214,True
13215,True
13216,True
13217,False
13218,True
13219,True
13220,True
13221,True
13222,True
13223,True
13224,True
13225,True
13226,True
13227,True
13228,False
13229,True
13230,True
13231,True
13232,True
13233,True
13234,True
13235,True
13236,True
13237,True
13238,True
13239,True
13240,True
13241,True
13242,True
13243,True
13244,True
13245,True
13246,True
13247,True
13248,True
13249,True
13250,True
13251,True
13252,True
13253,True
13254,False
13255,True
13256,True
13257,True
13258,True
13259,True
13260,True
13261,True
13262,True
13263,False
13264,True
13265,True
13266,True
13267,True
13268,True
13269,True
13270,True
13271,False
13272,True
13273,True
13274,True
13275,False
13276,True
13277,True
13278,False
13279,True
13280,True
13281,True
13282,True
13283,True
13284,True
13285,True
13286,False
13287,True
13288,True
13289,True
13290,True
13291,True
13292,False
13293,True
13294,False
13295,True
13296,True
13297,True
13298,True
13299,True
13300,False
13301,True
13302,True
13303,False
13304,False
13305,True
13306,True
13307,True
13308,True
13309,True
13310,True
13311,True
13312,True
13313,False
13314,True
13315,True
13316,True
13317,True
13318,True
13319,True
13320,True
13321,True
13322,True
13323,True
13324,True
13325,True
13326,True
13327,False
13328,True
13329,True
13330,True
13331,True
13332,True
13333,True
13334,True
13335,True
13336,True
13337,True
13338,True
13339,False
13340,True
13341,True
13342,True
13343,True
13344,True
13345,True
13346,True
13347,True
13348,True
13349,True
13350,True
13351,True
13352,True
13353,True
13354,True
13355,True
13356,True
13357,True
13358,False
13359,True
13360,True
13361,True
13362,True
13363,True
13364,False
13365,True
13366,True
13367,True
13368,True
13369,False
13370,True
13371,True
13372,True
13373,True
13374,True
13375,True
13376,True
13377,True
13378,True
13379,True
13380,True
13381,True
13382,True
13383,True
13384,True
13385,False
13386,True
13387,True
13388,False
13389,True
13390,True
13391,True
13392,True
13393,True
13394,True
13395,True
13396,False
13397,True
13398,True
13399,True
13400,True
13401,True
13402,True
13403,True
13404,False
13405,True
13406,True
13407,True
13408,True
13409,True
13410,True
13411,True
13412,True
13413,True
13414,True
13415,True
13416,True
13417,True
13418,True
13419,False
13420,False
13421,False
13422,True
13423,True
13424,True
13425,True
13426,True
13427,True
13428,True
13429,False
13430,True
13431,True
13432,True
13433,True
13434,True
13435,True
13436,True
13437,False
13438,True
13439,True
13440,False
13441,True
13442,True
13443,True
13444,True
13445,True
13446,True
13447,True
13448,True
13449,True
13450,False
13451,False
13452,True
13453,True
13454,False
13455,True
13456,True
13457,True
13458,True
13459,True
13460,False
13461,True
13462,True
13463,True
13464,False
13465,True
13466,True
13467,True
13468,True
13469,True
13470,True
13471,True
13472,True
13473,True
13474,True
13475,False
13476,False
13477,True
13478,True
13479,True
13480,True
13481,False
13482,True
13483,True
13484,True
13485,False
13486,True
13487,True
13488,False
13489,True
13490,True
13491,True
13492,True
13493,False
13494,True
13495,True
13496,False
13497,True
13498,True
13499,False
13500,True
13501,True
13502,True
13503,False
13504,True
13505,True
13506,True
13507,True
13508,True
13509,True
13510,True
13511,True
13512,True
13513,True
13514,False
13515,True
13516,True
13517,True
13518,True
13519,True
13520,True
13521,True
13522,True
13523,True
13524,True
13525,True
13526,True
13527,True
13528,True
13529,True
13530,True
13531,True
13532,True
13533,True
13534,True
13535,True
13536,True
13537,True
13538,True
13539,False
13540,True
13541,True
13542,True
13543,False
13544,True
13545,True
13546,True
13547,True
13548,True
13549,True
13550,False
13551,True
13552,True
13553,True
13554,True
13555,True
13556,True
13557,True
13558,True
13559,False
13560,True
13561,True
13562,True
13563,True
13564,True
13565,True
13566,True
13567,True
13568,True
13569,True
13570,True
13571,True
13572,True
13573,True
13574,True
13575,True
13576,True
13577,True
13578,False
13579,True
13580,False
13581,True
13582,True
13583,True
13584,True
13585,True
13586,True
13587,True
13588,False
13589,True
13590,True
13591,True
13592,True
13593,True
13594,True
13595,True
13596,True
13597,False
13598,True
13599,True
13600,True
13601,True
13602,True
13603,False
13604,True
13605,True
13606,True
13607,True
13608,True
13609,True
13610,True
13611,True
13612,True
13613,True
13614,True
13615,True
13616,True
13617,True
13618,True
13619,True
13620,True
13621,False
13622,True
13623,True
13624,True
13625,True
13626,True
13627,True
13628,True
13629,True
13630,True
13631,True
13632,True
13633,True
13634,True
13635,True
13636,True
13637,True
13638,True
13639,True
13640,True
13641,False
13642,True
13643,False
13644,False
13645,True
13646,False
13647,True
13648,True
13649,True
13650,True
13651,True
13652,True
13653,True
13654,True
13655,True
13656,True
13657,True
13658,True
13659,True
13660,True
13661,False
13662,False
13663,True
13664,True
13665,True
13666,False
13667,True
13668,True
13669,True
13670,True
13671,True
13672,True
13673,True
13674,True
13675,True
13676,True
13677,True
13678,True
13679,True
13680,True
13681,True
13682,True
13683,True
13684,True
13685,True
13686,True
13687,True
13688,True
13689,False
13690,True
13691,True
13692,True
13693,True
13694,True
13695,True
13696,True
13697,True
13698,True
13699,True
13700,True
13701,True
13702,True
13703,True
13704,True
13705,True
13706,True
13707,True
13708,True
13709,True
13710,True
13711,True
13712,True
13713,True
13714,True
13715,True
13716,True
13717,True
13718,True
13719,True
13720,True
13721,True
13722,True
13723,True
13724,True
13725,True
13726,True
13727,False
13728,True
13729,True
13730,True
13731,True
13732,True
13733,True
13734,True
13735,True
13736,True
13737,True
13738,True
13739,True
13740,False
13741,True
13742,True
13743,True
13744,True
13745,True
13746,True
13747,True
13748,False
13749,True
13750,True
13751,True
13752,True
13753,True
13754,True
13755,True
13756,True
13757,True
13758,True
13759,True
13760,True
13761,True
13762,True
13763,True
13764,True
13765,True
13766,True
13767,True
13768,True
13769,True
13770,True
13771,True
13772,True
13773,True
13774,True
13775,True
13776,True
13777,True
13778,True
13779,True
13780,True
13781,True
13782,True
13783,True
13784,True
13785,True
13786,True
13787,False
13788,True
13789,True
13790,True
13791,True
13792,True
13793,True
13794,True
13795,True
13796,True
13797,False
13798,True
13799,True
13800,True
13801,True
13802,True
13803,True
13804,True
13805,True
13806,True
13807,True
13808,True
13809,True
13810,True
13811,True
13812,True
13813,True
13814,False
13815,True
13816,True
13817,True
13818,True
13819,True
13820,True
13821,False
13822,True
13823,True
13824,True
13825,True
13826,True
13827,True
13828,True
13829,True
13830,True
13831,True
13832,True
13833,True
13834,True
13835,True
13836,True
13837,True
13838,True
13839,True
13840,True
13841,True
13842,True
13843,True
13844,True
13845,True
13846,True
13847,True
13848,False
13849,True
13850,True
13851,True
13852,True
13853,True
13854,False
13855,True
13856,True
13857,True
13858,True
13859,True
13860,True
13861,True
13862,True
13863,True
13864,True
13865,True
13866,True
13867,False
13868,True
13869,True
13870,True
13871,True
13872,True
13873,True
13874,True
13875,False
13876,True
13877,True
13878,True
13879,True
13880,True
13881,True
13882,True
13883,False
13884,True
13885,False
13886,True
13887,False
13888,True
13889,True
13890,True
13891,True
13892,True
13893,True
13894,True
13895,True
13896,True
13897,True
13898,True
13899,True
13900,True
13901,True
13902,True
13903,False
13904,True
13905,True
13906,True
13907,True
13908,True
13909,True
13910,True
13911,True
13912,True
13913,True
13914,True
13915,False
13916,True
13917,True
13918,True
13919,True
13920,True
13921,True
13922,True
13923,True
13924,True
13925,True
13926,True
13927,True
13928,True
13929,True
13930,True
13931,True
13932,False
13933,True
13934,True
13935,True
13936,True
13937,True
13938,True
13939,True
13940,True
13941,True
13942,True
13943,True
13944,True
13945,True
13946,True
13947,False
13948,True
13949,True
13950,True
13951,True
13952,True
13953,True
13954,True
13955,True
13956,True
13957,False
13958,True
13959,True
13960,True
13961,True
13962,True
13963,True
13964,True
13965,True
13966,True
13967,True
13968,False
13969,False
13970,False
13971,True
13972,True
13973,True
13974,True
13975,False
13976,False
13977,True
13978,True
13979,True
13980,True
13981,False
13982,True
13983,True
13984,True
13985,True
13986,True
13987,True
13988,True
13989,True
13990,True
13991,True
13992,True
13993,True
13994,True
13995,True
13996,True
13997,True
13998,True
13999,True
14000,True
14001,False
14002,True
14003,True
14004,True
14005,True
14006,True
14007,True
14008,True
14009,True
14010,False
14011,True
14012,False
14013,True
14014,True
14015,True
14016,True
14017,True
14018,True
14019,False
14020,True
14021,True
14022,True
14023,True
14024,False
14025,True
14026,True
14027,True
14028,False
14029,False
14030,True
14031,True
14032,True
14033,True
14034,True
14035,True
14036,True
14037,True
14038,True
14039,True
14040,True
14041,True
14042,True
14043,True
14044,True
14045,True
14046,True
14047,True
14048,True
14049,True
14050,True
14051,True
14052,True
14053,True
14054,True
14055,True
14056,True
14057,True
14058,True
14059,True
14060,True
14061,True
14062,True
14063,True
14064,True
14065,True
14066,True
14067,False
14068,True
14069,True
14070,True
14071,True
14072,True
14073,True
14074,True
14075,False
14076,True
14077,True
14078,True
14079,True
14080,False
14081,True
14082,True
14083,True
14084,False
14085,False
14086,True
14087,True
14088,True
14089,False
14090,True
14091,True
14092,True
14093,True
14094,True
14095,True
14096,True
14097,True
14098,True
14099,True
14100,True
14101,False
14102,True
14103,True
14104,True
14105,True
14106,True
14107,True
14108,True
14109,True
14110,True
14111,True
14112,True
14113,True
14114,True
14115,True
14116,True
14117,True
14118,True
14119,True
14120,True
14121,True
14122,True
14123,True
14124,True
14125,True
14126,True
14127,True
14128,True
14129,True
14130,True
14131,True
14132,True
14133,True
14134,True
14135,True
14136,False
14137,True
14138,True
14139,True
14140,True
14141,True
14142,False
14143,True
14144,True
14145,True
14146,True
14147,True
14148,True
14149,True
14150,True
14151,True
14152,True
14153,False
14154,True
14155,True
14156,True
14157,True
14158,True
14159,True
14160,True
14161,True
14162,True
14163,True
14164,True
14165,False
14166,True
14167,True
14168,True
14169,True
14170,True
14171,True
14172,True
14173,True
14174,True
14175,False
14176,True
14177,True
14178,True
14179,False
14180,True
14181,True
14182,True
14183,True
14184,True
14185,True
14186,True
14187,True
14188,True
14189,True
14190,True
14191,False
14192,True
14193,True
14194,True
14195,True
14196,False
14197,True
14198,True
14199,True
14200,True
14201,True
14202,True
14203,True
14204,True
14205,False
14206,True
14207,True
14208,True
14209,True
14210,True
14211,True
14212,True
14213,True
14214,True
14215,True
14216,True
14217,True
14218,True
14219,False
14220,True
14221,True
14222,True
14223,True
14224,True
14225,True
14226,True
14227,True
14228,True
14229,True
14230,True
14231,True
14232,True
14233,True
14234,True
14235,True
14236,True
14237,True
14238,True
14239,True
14240,True
14241,True
14242,True
14243,False
14244,True
14245,True
14246,True
14247,True
14248,True
14249,True
14250,True
14251,True
14252,True
14253,False
14254,False
14255,False
14256,True
14257,True
14258,True
14259,True
14260,True
14261,False
14262,True
14263,True
14264,True
14265,True
14266,True
14267,True
14268,True
14269,True
14270,True
14271,True
14272,True
14273,True
14274,True
14275,True
14276,True
14277,True
14278,True
14279,True
14280,True
14281,True
14282,True
14283,True
14284,True
14285,True
14286,True
14287,True
14288,True
14289,True
14290,True
14291,True
14292,True
14293,True
14294,True
14295,True
14296,True
14297,True
14298,True
14299,True
14300,True
14301,True
14302,True
14303,True
14304,True
14305,True
14306,True
14307,True
14308,True
14309,True
14310,True
14311,True
14312,True
14313,True
14314,True
14315,True
14316,True
14317,True
14318,True
14319,True
14320,True
14321,False
14322,True
14323,True
14324,True
14325,True
14326,True
14327,False
14328,True
14329,True
14330,True
14331,True
14332,True
14333,True
14334,True
14335,True
14336,True
14337,True
14338,True
14339,True
14340,True
14341,True
14342,True
14343,True
14344,True
14345,True
14346,True
14347,True
14348,False
14349,True
14350,True
14351,True
14352,True
14353,True
14354,True
14355,True
14356,False
14357,True
14358,True
14359,True
14360,True
14361,True
14362,True
14363,False
14364,True
14365,True
14366,True
14367,True
14368,True
14369,True
14370,True
14371,True
14372,False
14373,True
14374,True
14375,True
14376,True
14377,True
14378,True
14379,True
14380,True
14381,True
14382,True
14383,True
14384,True
14385,True
14386,True
14387,True
14388,True
14389,True
14390,True
14391,True
14392,False
14393,True
14394,True
14395,True
14396,True
14397,True
14398,True
14399,True
14400,True
14401,True
14402,True
14403,True
14404,True
14405,True
14406,True
14407,True
14408,False
14409,True
14410,True
14411,True
14412,True
14413,True
14414,True
14415,True
14416,True
14417,True
14418,True
14419,True
14420,False
14421,True
14422,True
14423,True
14424,False
14425,True
14426,True
14427,True
14428,False
14429,True
14430,True
14431,True
14432,True
14433,True
14434,True
14435,True
14436,True
14437,False
14438,True
14439,True
14440,False
14441,True
14442,True
14443,True
14444,True
14445,False
14446,True
14447,True
14448,True
14449,True
14450,True
14451,True
14452,True
14453,True
14454,True
14455,True
14456,True
14457,True
14458,True
14459,True
14460,True
14461,True
14462,True
14463,True
14464,True
14465,True
14466,False
14467,True
14468,True
14469,True
14470,True
14471,True
14472,True
14473,True
14474,True
14475,True
14476,True
14477,True
14478,False
14479,True
14480,True
14481,True
14482,True
14483,False
14484,True
14485,True
14486,True
14487,True
14488,True
14489,True
14490,True
14491,True
14492,True
14493,True
14494,True
14495,True
14496,True
14497,True
14498,True
14499,True
14500,True
14501,True
14502,False
14503,True
14504,True
14505,True
14506,True
14507,True
14508,True
14509,True
14510,False
14511,True
14512,True
14513,True
14514,True
14515,True
14516,True
14517,True
14518,True
14519,True
14520,True
14521,True
14522,True
14523,True
14524,True
14525,True
14526,False
14527,True
14528,False
14529,True
14530,False
14531,True
14532,True
14533,True
14534,True
14535,True
14536,True
14537,False
14538,True
14539,True
14540,True
14541,True
14542,True
14543,True
14544,True
14545,True
14546,True
14547,True
14548,True
14549,False
14550,True
14551,True
14552,True
14553,True
14554,True
14555,True
14556,True
14557,True
14558,True
14559,True
14560,True
14561,True
14562,True
14563,True
14564,True
14565,True
14566,True
14567,True
14568,True
14569,True
14570,True
14571,True
14572,True
14573,False
14574,True
14575,True
14576,True
14577,True
14578,True
14579,True
14580,True
14581,True
14582,True
14583,False
14584,True
14585,True
14586,True
14587,True
14588,True
14589,True
14590,True
14591,True
14592,True
14593,True
14594,True
14595,True
14596,True
14597,True
14598,True
14599,True
14600,False
14601,True
14602,True
14603,True
14604,False
14605,True
14606,True
14607,True
14608,True
14609,True
14610,False
14611,True
14612,False
14613,True
14614,True
14615,True
14616,True
14617,True
14618,True
14619,True
14620,True
14621,True
14622,True
14623,True
14624,False
14625,True
14626,True
14627,True
14628,True
14629,True
14630,True
14631,True
14632,True
14633,True
14634,True
14635,True
14636,True
14637,True
14638,True
14639,True
14640,True
14641,True
14642,True
14643,True
14644,True
14645,True
14646,True
14647,True
14648,True
14649,True
14650,True
14651,True
14652,True
14653,True
14654,True
14655,False
14656,True
14657,True
14658,True
14659,True
14660,True
14661,True
14662,True
14663,True
14664,True
14665,True
14666,True
14667,True
14668,True
14669,True
14670,True
14671,True
14672,True
14673,True
14674,True
14675,True
14676,True
14677,True
14678,True
14679,False
14680,True
14681,True
14682,False
14683,True
14684,True
14685,False
14686,True
14687,False
14688,True
14689,True
14690,True
14691,True
14692,True
14693,True
14694,True
14695,True
14696,True
14697,True
14698,True
14699,True
14700,False
14701,True
14702,True
14703,True
14704,True
14705,True
14706,True
14707,True
14708,True
14709,True
14710,True
